NUSER,LOAD,SR,REQ/s_home,RES_TIME_home,CPU_home,MEM_home,REQ/s_viewCart,RES_TIME_viewCart,CPU_viewCart,MEM_viewCart,REQ/s_addToCart,RES_TIME_addToCart,CPU_addToCart,MEM_addToCart,REQ/s_checkout,RES_TIME_checkout,CPU_checkout,MEM_checkout,REQ/s_cartEmpty,RES_TIME_cartEmpty,CPU_cartEmpty,MEM_cartEmpty,REQ/s_logout,RES_TIME_logout,CPU_logout,MEM_logout,REQ/s_viewProduct,RES_TIME_viewProduct,CPU_viewProduct,MEM_viewProduct,REQ/s_setCurrency,RES_TIME_setCurrency,CPU_setCurrency,MEM_setCurrency,CPU_adservice,MEM_adservice,CPU_emailservice,MEM_emailservice,CPU_paymentservice,MEM_paymentservice,CPU_recommendationservice,MEM_recommendationservice,CPU_redis-cart,MEM_redis-cart,CPU_shippingservice,MEM_shippingservice
4,stress_cart,5,12.76462201550872,35.45291141982866,130.9777777777778,15.46111111111111,2.626534281041768,31.86648928024792,72.91666666666667,38.0,9.75330882705319,41.38020780559511,72.91666666666667,38.0,2.057730678777945,35.934873541984246,4.883333333333334,9.0,5.057890855424381,43.6924471411232,72.91666666666667,38.0,2.052154172873398,48.60234340759462,130.9777777777778,15.46111111111111,18.9545435695562,27.341330832601752,46.28888888888889,8.222222222222221,2.06888369058704,44.9337502803349,85.69444444444444,29.15,10.61111111111111,115.77777777777776,2.4611111111111112,41.0,2.55,19.0,29.766666666666666,40.0,4.794444444444444,3.0,5.033333333333333,7.688888888888889
4,stress_cart,10,11.642028683635727,43.93203379453434,113.47222222222224,17.0,2.4086955897177367,35.13690533330831,46.388888888888886,43.0,8.9155190924969,49.28834482675646,46.388888888888886,43.0,1.8901569558201683,42.023263468938005,4.122222222222222,10.188888888888888,4.611090862723538,52.7909318489268,46.388888888888886,43.0,1.8845812715847103,54.65854857368884,113.47222222222224,17.0,17.306923866860775,32.86963360311188,40.3,9.0,1.8901569558201683,47.46322082596863,74.48333333333333,30.494444444444444,8.733333333333333,128.0,2.811111111111111,41.0,1.5,26.0,26.772222222222226,43.0,5.2444444444444445,20.177777777777777,4.122222222222222,8.0
4,stress_cart,10,12.104510222904947,40.69804550499402,121.60555555555555,17.0,2.493417543612217,36.752434185701134,55.477777777777774,38.0,9.254093299446687,45.21430120715701,55.477777777777774,38.0,1.9579184738431503,40.56829794290465,4.261111111111111,10.094444444444443,4.797179166681224,45.91554691548037,55.477777777777774,38.0,1.952340358533056,49.71568496881186,121.60555555555555,17.0,17.972687529124308,30.72541550223462,43.27222222222223,9.372222222222222,1.9579184738431503,48.03086873490504,78.7388888888889,30.494444444444444,9.644444444444444,112.0,2.588888888888889,41.0,1.5888888888888888,26.316666666666663,28.20555555555556,43.0,6.616666666666666,48.0,4.261111111111111,8.372222222222222
4,stress_cart,10,12.736195130735425,34.61552679178191,130.42777777777778,16.983333333333334,2.604116955364905,29.28465599584547,73.73333333333333,38.0,9.730586910303552,42.72413436217664,73.73333333333333,38.0,2.0576427334682013,39.75671007845148,4.222222222222222,10.372222222222222,5.0576746863296975,45.34993093255628,73.73333333333333,38.0,2.0520664658978265,43.12604020105937,130.42777777777778,16.983333333333334,18.909123331140027,27.424742387444898,46.29444444444445,9.03888888888889,2.0576427334682013,46.44235145570527,85.13888888888889,30.0,9.994444444444444,112.0,2.6444444444444444,41.0,1.6444444444444444,26.64444444444445,29.622222222222224,43.0,7.377777777777778,48.0,4.85,8.372222222222222
4,stress_shop,1,10.78935756452641,31.497173252872265,122.1,19.28333333333333,4.0257964659369865,29.71498261884995,39.16666666666666,71.0,9.690906174236124,38.36696759790399,39.16666666666666,71.0,2.2861171066955186,35.73985419842335,5.333333333333333,23.2,3.37899260160362,40.254182050516754,39.16666666666666,71.0,2.2861171066955186,39.10697195075577,122.1,19.28333333333333,17.65328477999515,25.964033009534564,45.75,23.683333333333334,2.291693002077703,37.55977119942572,77.98333333333333,33.0,8.7,137.0,2.966666666666667,62.0,1.4833333333333334,30.0,29.58333333333333,56.0,9.633333333333333,90.0,5.166666666666667,21.0
4,stress_shop,1,10.796712744196045,32.80156009487121,125.22222222222224,18.08888888888889,3.998575949167646,28.162972614035333,42.01111111111111,71.0,9.67019622853096,37.67023144295289,42.01111111111111,71.0,2.2697634746321227,34.70280666304157,5.477777777777778,23.08888888888889,3.396279990297206,37.89455046183743,42.01111111111111,71.0,2.2697634746321227,46.116150862635145,125.22222222222224,18.08888888888889,17.63388724026234,26.138680783011107,46.48888888888889,24.0,2.280917103500094,40.57416794972476,79.41666666666667,33.82222222222222,9.083333333333334,137.0,2.594444444444445,62.0,1.5944444444444446,30.0,29.855555555555554,56.0,9.13888888888889,90.0,4.883333333333334,21.0
4,stress_shop,1,10.472442516051853,37.27341598456024,115.5,15.65,3.9034663265368974,29.974585040015103,59.86666666666667,33.0,9.401777466487443,40.18172496974907,59.86666666666667,33.0,2.21382304519307,40.9820423148736,4.9,9.033333333333331,3.278911714290995,42.34958596089355,59.86666666666667,33.0,2.2082466647265884,41.49885537875512,115.5,15.65,17.125064412564022,27.517970916968306,43.16666666666666,8.683333333333334,2.2249758061260323,34.31592988970961,73.63888888888889,30.944444444444443,8.466666666666667,99.65,2.65,40.0,1.65,23.03333333333333,28.566666666666663,40.0,4.5777777777777775,4.0,4.877777777777778,8.0
4,stress_shop,5,10.890886753226988,32.670657565244014,124.11111111111111,17.0,4.048532402889295,31.46232655361885,39.91666666666666,38.0,9.770012079699788,37.17594836414046,39.91666666666666,38.0,2.3030907470981803,33.11094558845273,5.35,10.066666666666666,3.418388929712312,38.58558071460928,39.91666666666666,38.0,2.3030907470981803,40.29127309203064,124.11111111111111,17.0,17.79458250360846,25.831452527715182,46.388888888888886,9.066666666666666,2.3030907470981803,38.95950536538884,79.03888888888889,30.866666666666667,9.088888888888889,111.61666666666666,3.2444444444444445,41.0,1.6222222222222222,26.066666666666663,29.677777777777777,43.0,5.422222222222223,26.0,5.044444444444444,8.305555555555555
4,stress_shop,5,11.128966927545347,31.08181129725049,127.73333333333332,15.683333333333334,4.122459428298752,25.39663704329678,69.75555555555556,38.0,9.974232013258687,35.52712754306261,69.75555555555556,38.0,2.348518835336637,31.93158849882125,5.705555555555556,9.0,3.4976753200856803,39.62121355343451,69.75555555555556,38.0,2.348518835336637,43.20890601899429,127.73333333333332,15.683333333333334,18.17452343355525,24.84084737016209,47.11111111111112,8.0,2.354097264874254,35.03956550473859,80.68888888888888,29.627777777777776,9.155555555555557,116.0,2.6277777777777778,40.68888888888889,1.6277777777777778,22.0,30.544444444444444,40.0,4.511111111111111,3.0,5.0777777777777775,8.0
4,stress_shop,5,11.101478423459753,30.49322687900389,128.28333333333333,16.727777777777778,4.120538701625694,28.325442910531983,70.50555555555556,38.0,9.958433181466155,36.093733721146094,70.50555555555556,38.0,2.347424618923433,33.70225025380526,5.472222222222222,10.588888888888889,3.490469860917029,39.21587312934701,70.50555555555556,38.0,2.341848788474684,38.37735302400861,128.28333333333333,16.727777777777778,18.14375228023005,25.40501688046462,47.68888888888889,9.0,2.347424618923433,33.72781215924267,82.22222222222223,30.416666666666668,9.11111111111111,111.72777777777776,3.1444444444444444,41.0,1.727777777777778,26.272222222222226,30.80555555555556,43.0,5.416666666666667,26.0,5.055555555555555,8.272222222222222
4,stress_shop,10,10.666456349982449,33.06492696636648,121.08333333333331,18.0,3.992254441498919,29.01021158058481,56.20555555555556,71.0,9.579180349853551,39.83789948334297,56.20555555555556,71.0,2.2526128412926862,35.57118966712704,5.144444444444445,23.0,3.3343130670619465,44.94622783741429,56.20555555555556,71.0,2.2526128412926862,44.65648102444956,121.08333333333331,18.0,17.457749520018318,27.29427203147041,45.12222222222222,24.0,2.269340164371592,37.93537976079808,77.27777777777777,33.37222222222222,8.688888888888888,137.0,2.772222222222222,62.0,1.772222222222222,31.0,29.377777777777776,56.0,8.705555555555556,97.4888888888889,5.0,20.855555555555554
4,stress_shop,10,10.990717619531162,30.06976563256818,124.90555555555557,16.7,4.076212369293394,27.878554328213376,51.77222222222223,38.0,9.842017553765857,39.46417931889589,51.77222222222223,38.0,2.31412877326506,35.82837715631362,5.583333333333333,10.616666666666667,3.451676411207402,39.75128316170869,51.77222222222223,38.0,2.31412877326506,40.70780616360913,124.90555555555557,16.7,17.949832581060786,25.314053611745937,46.52777777777778,9.616666666666667,2.3252812010880235,36.52777925642639,80.00555555555556,29.383333333333333,9.083333333333334,112.0,3.083333333333333,41.0,1.7,27.0,30.20555555555556,43.0,7.283333333333333,48.0,4.883333333333334,8.38888888888889
4,stress_shop,10,10.845051516761112,32.5024543393931,126.80555555555556,17.0,4.020822395503605,31.015762826296445,44.06111111111111,43.0,9.716987455800378,37.70680859535745,44.06111111111111,43.0,2.28405049966802,40.88021172359651,5.172222222222223,10.0,3.406530085079443,42.84956984423038,44.06111111111111,43.0,2.28405049966802,39.49197105876433,126.80555555555556,17.0,17.708371966863794,24.943957194903348,47.18333333333333,9.0,2.295219450766641,43.24135397556788,81.0111111111111,31.0,9.183333333333334,128.0,3.4166666666666665,41.0,1.55,26.0,30.166666666666668,43.0,5.138888888888889,18.0,4.933333333333334,8.0
5,normal,1,14.827131402816976,42.31298076682477,116.9,18.627777777777776,3.407061785303186,36.469044135695775,39.52777777777778,73.0,6.306688836625047,45.87411753115656,39.52777777777778,73.0,0.986988438623018,48.0191315132776,2.9,22.683333333333334,1.9126386126988424,49.24370249602319,39.52777777777778,73.0,2.877322227850154,53.99129315487663,116.9,18.627777777777776,17.782520512818103,33.12650652869789,39.21111111111111,24.0,2.888474639586008,49.408605637636285,79.63888888888889,33.31666666666667,9.55,140.0,2.5277777777777777,62.0,1.0,30.155555555555555,25.64444444444445,56.0,6.011111111111111,60.52777777777778,3.744444444444445,20.155555555555555
5,normal,1,14.6376604937868,44.8042766464069,115.68888888888888,18.0,3.3693395343929984,37.94013939877673,53.32222222222222,73.0,6.292408931780302,47.94683110642365,53.32222222222222,73.0,0.9929510548376718,45.8315759947101,2.75,23.31111111111111,1.9301183425496315,49.43083536716459,53.32222222222222,73.0,2.844972123411307,51.91319281758636,115.68888888888888,18.0,17.616513658299816,33.43503327150244,39.00555555555555,24.0,2.844972123411307,50.800304768827296,78.26666666666667,33.53333333333333,9.561111111111112,140.0,2.583333333333333,62.0,1.0,30.0,25.88888888888889,56.0,6.727777777777778,61.0,3.644444444444445,21.0
5,normal,1,14.24163768209822,46.45904492663291,111.66111111111113,18.0,3.278810868078995,37.4728685484876,45.30555555555556,73.0,6.055762929819369,57.41712934240061,45.30555555555556,73.0,0.9479555230840632,38.72504089402569,2.577777777777778,22.683333333333334,1.82899653865631,55.867287926647386,45.30555555555556,73.0,2.7713758527810555,57.28093092107276,111.66111111111113,18.0,17.08550425135041,34.52533991279228,37.67777777777778,24.0,2.782528270699691,56.327730589833216,76.24444444444444,33.63333333333333,9.53888888888889,140.0,2.6333333333333333,62.0,1.0,30.31111111111111,25.08333333333333,56.0,7.322222222222222,61.0,3.5277777777777777,20.683333333333334
5,normal,5,14.250543887701069,51.67985589035092,108.7,18.683333333333334,3.305768801535671,37.534826364503104,44.21666666666667,72.31111111111112,6.254157192094513,46.65332654959847,44.21666666666667,72.31111111111112,1.0051324058723323,34.06859007664025,2.7111111111111112,22.8,1.9432559846865087,45.36074079755806,44.21666666666667,72.31111111111112,2.769698185070427,55.62733021196759,108.7,18.683333333333334,17.265941105318067,37.39029257774965,37.17777777777778,24.0,2.769698185070427,61.47578878423496,73.72777777777777,33.93888888888889,9.422222222222222,138.0,2.5722222222222224,62.0,1.0,30.0,24.872222222222224,56.0,7.094444444444444,67.0,3.283333333333333,20.744444444444444
5,normal,5,14.6246613696857,45.86498021855647,119.37777777777778,18.316666666666663,3.3564796586163905,36.622955828978206,52.33888888888889,72.31666666666666,6.339397627652551,51.48723166970014,52.33888888888889,72.31666666666666,1.003598569021512,36.385760943812784,2.8666666666666667,23.0,1.9681683048032987,54.0821606236597,52.33888888888889,72.31666666666666,2.832378183682934,54.09759606496434,119.37777777777778,18.316666666666663,17.641032624355912,33.331982996374,40.24444444444445,24.0,2.849104826499959,55.80687597988596,80.75555555555556,34.24444444444445,10.03888888888889,138.0,2.6222222222222222,62.0,1.0,30.0,26.616666666666667,56.0,6.016666666666667,70.99444444444444,3.488888888888889,20.377777777777776
5,normal,5,15.275072101767238,39.63928946577002,123.09444444444443,18.633333333333333,3.4855494938315164,33.12637188094668,66.61111111111111,72.99444444444444,6.502641135692077,43.90596418831606,66.61111111111111,72.99444444444444,1.0149920126037375,39.43658141664915,3.033333333333333,22.683333333333334,1.9965227500666929,54.54833600240858,66.61111111111111,72.99444444444444,2.9613228499592563,51.17700081447967,123.09444444444443,18.633333333333333,18.32562501876858,32.47620275893895,41.26111111111111,23.683333333333334,2.966899729149387,48.58494410526552,84.18888888888888,34.00555555555555,10.444444444444445,138.0,2.6777777777777776,62.0,1.0,30.633333333333333,27.03333333333333,56.0,4.566666666666666,70.0,3.7111111111111112,20.683333333333334
5,normal,10,14.77918500846757,47.05829474724185,117.85555555555555,17.683333333333334,3.3895678933037656,37.6963438503708,44.92777777777778,76.0,6.355439799944561,46.88676923426995,44.92777777777778,76.0,1.0034904947280885,38.473182689004815,2.75,22.127777777777776,1.9623814119127063,48.66932265062215,44.92777777777778,76.0,2.859947909975052,53.84270718518804,117.85555555555555,17.683333333333334,17.789656492651837,32.75057980852663,39.90555555555556,24.127777777777776,2.87109780436092,51.41495686018494,80.31666666666666,33.94444444444444,9.85,138.0,2.0,63.75555555555555,1.0,29.0,25.75555555555556,56.0,4.238888888888889,10.0,3.555555555555556,19.68888888888889
5,normal,10,14.961966394797011,43.466213405976966,120.29444444444444,17.3,3.430875963012738,38.294494196553,60.31111111111111,76.0,6.393144477418859,45.6601974031291,60.31111111111111,76.0,1.0041588184427526,46.57362324996939,2.833333333333333,22.38888888888889,1.958109695963368,56.54380096014955,60.31111111111111,76.0,2.900903253279063,49.588620628890986,120.29444444444444,17.3,17.97444285012527,32.4465660879084,40.55555555555556,24.38888888888889,2.9120605734839824,49.03869594065704,82.57222222222222,34.01111111111111,9.894444444444444,138.0,2.0,63.0,1.0,29.0,26.844444444444445,55.0,4.133333333333334,10.0,3.761111111111111,20.0
5,normal,10,14.912431895093922,43.540734930496924,117.75,17.0,3.429747799357802,36.13857828289232,53.63333333333333,76.0,6.552770185764906,42.983976547207504,53.63333333333333,76.0,1.0484432297223851,32.37158609573135,3.0,22.65,2.0690023309947065,50.10068019958691,53.63333333333333,76.0,2.8776420560465463,53.14135835087372,117.75,17.0,18.06333840995109,34.780022131540846,40.23333333333333,24.33333333333333,2.8943725331165844,50.61836320616008,80.45,33.65,9.983333333333333,138.0,2.0,63.0,1.0,29.0,26.566666666666663,55.0,4.316666666666666,10.0,3.6666666666666665,20.0
5,stress_cart,1,13.270942855818328,50.7410583905499,122.7388888888889,18.133333333333333,2.732252940903773,44.95883256770737,53.083333333333336,72.31111111111112,8.56477656577183,58.48718484528112,53.083333333333336,72.31111111111112,1.6951120286423411,48.80558995213696,4.083333333333333,23.0,4.131835569815706,64.010535075952,53.083333333333336,72.31111111111112,2.247138643233104,58.26206554999002,122.7388888888889,18.133333333333333,18.35627894174535,41.35736240987679,43.45,23.761111111111116,2.263866722463127,69.58012713384333,80.91666666666667,34.1,10.088888888888889,138.0,2.8666666666666667,62.0,1.5555555555555556,30.0,29.194444444444443,56.0,5.6,65.0,4.4,21.0
5,stress_cart,1,13.59821743542206,51.34058652049556,126.08888888888887,18.0,2.7765118010824867,41.20388698239809,60.15,72.31666666666666,8.78671204519277,53.139553867792536,60.15,72.31666666666666,1.7395013693528834,51.02100629487839,4.344444444444444,23.0,4.253972900052084,62.59356423924698,60.15,72.31666666666666,2.2970338595300897,63.655483110884695,126.08888888888887,18.0,18.805570893677164,38.55118963861835,44.52222222222223,24.0,2.3137598342354058,60.96672689351421,83.17222222222222,33.605555555555554,10.133333333333333,138.0,2.605555555555556,62.0,1.6055555555555556,30.0,29.694444444444443,56.0,5.361111111111111,65.29444444444445,4.344444444444444,21.0
5,stress_cart,1,13.387111942876976,55.07424997871567,126.50555555555556,18.316666666666663,2.74435794828978,40.686661649066615,61.78888888888889,72.36666666666666,8.66257701970331,56.02228415530854,61.78888888888889,72.36666666666666,1.7124347360263463,55.353754153873325,4.272222222222222,23.0,4.194628408768119,57.72078848895035,61.78888888888889,72.36666666666666,2.2590751403604896,67.51757224254241,126.50555555555556,18.316666666666663,18.52999411426555,38.68016954180941,44.37777777777778,24.0,2.281386993598618,62.42320737848457,83.47222222222223,34.01111111111111,10.194444444444445,138.0,2.661111111111111,62.0,1.6611111111111112,30.0,29.63888888888889,56.0,4.8,66.0,4.305555555555555,21.0
5,stress_cart,5,13.453501627482046,55.16602541859388,129.61111111111111,33.58888888888889,2.760979811610121,42.5561935674091,67.42222222222222,91.0,8.684536498337291,54.24564139704289,67.42222222222222,91.0,1.7179429938907422,49.238100214392645,4.211111111111111,24.0,4.200035955843275,65.48394617407133,67.42222222222222,91.0,2.2701389562127665,68.69257334383784,129.61111111111111,33.58888888888889,18.612908346147425,38.66002250181744,44.73333333333333,26.294444444444444,2.2924499041853736,69.26750036003521,90.65555555555557,70.80555555555556,10.25,170.0,2.705555555555556,84.0,1.7055555555555555,47.0,29.666666666666668,70.0,5.755555555555556,23.0,4.527777777777778,21.0
5,stress_cart,5,13.052617748206872,58.98793965101254,126.97777777777776,32.55555555555556,2.6818919850010703,40.79008393540006,63.827777777777776,91.0,8.396942472789213,59.87595612995299,63.827777777777776,91.0,1.6559707267054424,52.06646200034082,4.044444444444444,24.0,4.0590797610827005,72.23393229685246,63.827777777777776,91.0,2.2191122869655424,65.90645998228902,126.97777777777776,32.55555555555556,18.026105587335675,40.74141057065947,43.5,26.0,2.224687945978019,65.93884592524988,88.28333333333333,71.63333333333334,9.944444444444445,170.0,2.761111111111111,84.0,1.4444444444444444,46.87222222222222,29.022222222222226,70.0,5.361111111111111,23.0,4.488888888888889,21.0
